muni,county,year,elecutil,reselec,commelec,induselec,streetelec,totelec,gasutil
Weehawken township,Hudson,2016,PSEG,40830526.00,167075694.00,9438649.00,2008586.00,219353455.00,PSEG
Weehawken township,Hudson,2017,PSEG,40040873.00,158360984.00,13039916.00,2629923.00,214071696.00,PSEG
Weehawken township,Hudson,2018,PSEG,42332984.00,159002975.00,13372375.00,1689000.00,216397334.00,PSEG
Weehawken township,Hudson,2019,PSEG,43066724.00,158311207.00,11246383.00,1282396.00,213906710.00,PSEG
Weehawken township,Hudson,2020,PSEG,45799564.00,152403154.00,9309614.00,1398709.00,208911041.00,PSEG
Weehawken township,Hudson,2021,PSEG,48239164.00,154569206.00,10112917.00,1404004.00,214325291.00,PSEG
Wenonah borough,Gloucester,2015,ACE,23056335.00,5239394.00,47502.00,66202.00,28409433.00,SJG
Wenonah borough,Gloucester,2016,ACE,22951740.00,5229777.00,62668.00,65940.00,28310125.00,SJG
Wenonah borough,Gloucester,2017,ACE,21095759.00,5110808.00,64048.00,65940.00,26336555.00,SJG
Wenonah borough,Gloucester,2018,ACE,22273303.00,4907937.00,68390.00,77696.00,27327326.00,SJG
Wenonah borough,Gloucester,2019,ACE,21180073.00,4784445.00,59471.00,78599.00,26102588.00,SJG
Wenonah borough,Gloucester,2020,ACE,21747798.00,4223641.00,66188.00,75580.00,26113207.00,SJG
Wenonah borough,Gloucester,2021,ACE,21978100.00,4951350.00,66735.00,75583.00,27071768.00,SJG
West Amwell township,Hunterdon,2015,JCPL,14192382.00,6130319.00,3778910.00,25944.00,24127555.00,ETG
West Amwell township,Hunterdon,2016,JCPL,NDA,NDA,NDA,NDA,NDA,ETG
West Amwell township,Hunterdon,2017,JCPL,NDA,NDA,NDA,NDA,NDA,ETG
West Amwell township,Hunterdon,2018,JCPL,14334149.00,4687282.00,3322199.00,25944.00,22369574.00,ETG
West Amwell township,Hunterdon,2019,JCPL,13953528.00,4267852.00,3363405.00,25944.00,21610729.00,ETG
West Amwell township,Hunterdon,2020,JCPL,14192690.00,3964456.00,3137900.00,24684.00,21319730.00,ETG
West Amwell township,Hunterdon,2021,JCPL,14610694.00,4103736.00,3323446.00,22920.00,22060796.00,ETG
West Caldwell township,Essex,2015,PSEG,38022866.00,75714639.00,35009612.00,821182.00,149568299.00,PSEG
West Caldwell township,Essex,2016,PSEG,37873109.00,76796461.00,32511937.00,778641.00,147960148.00,PSEG
West Caldwell township,Essex,2017,PSEG,36201817.00,77142745.00,32341834.00,786626.00,146473022.00,PSEG
West Caldwell township,Essex,2018,PSEG,38181418.00,79083118.00,32344660.00,792366.00,150401562.00,PSEG
West Caldwell township,Essex,2019,PSEG,35991255.00,77416227.00,31159294.00,792043.00,145358819.00,PSEG
West Caldwell township,Essex,2020,PSEG,37672900.00,73299775.00,32274691.00,795605.00,144042971.00,PSEG
West Caldwell township,Essex,2021,PSEG,37551786.00,74928473.00,30004572.00,792457.00,143277288.00,PSEG
West Cape May borough,Cape May,2015,ACE,7275027.00,2914710.00,NDA,61717.00,10251454.00,SJG
West Cape May borough,Cape May,2016,ACE,7025074.00,2993558.00,NDA,61717.00,10080349.00,SJG
West Cape May borough,Cape May,2017,ACE,6788785.00,3038499.00,NDA,61717.00,9889001.00,SJG
West Cape May borough,Cape May,2018,ACE,7731839.00,3374389.00,NDA,61717.00,11167945.00,SJG
West Cape May borough,Cape May,2019,ACE,10860851.00,3759682.00,NDA,129332.00,14749865.00,SJG
West Cape May borough,Cape May,2020,ACE,7513240.00,3321321.00,NDA,63122.00,10897683.00,SJG
West Cape May borough,Cape May,2021,ACE,7847237.00,3829327.00,NDA,63125.00,11739689.00,SJG
West Deptford township,Gloucester,2015,PSEG/ACE,82682813.00,142764134.00,150963924.00,1164742.00,377575613.00,PSEG/SJG
West Deptford township,Gloucester,2016,PSEG/ACE,81595490.00,143213073.00,139511458.00,1099391.00,365419412.00,PSEG/SJG
West Deptford township,Gloucester,2017,PSEG/ACE,76697745.00,123334053.00,133264717.00,947922.00,334244437.00,PSEG/SJG
West Deptford township,Gloucester,2018,PSEG/ACE,81059695.00,112915406.00,136513663.00,999405.00,331488169.00,PSEG/SJG
West Deptford township,Gloucester,2019,PSEG/ACE,78774910.00,115958586.00,136500575.00,1144563.00,332378634.00,PSEG/SJG
West Deptford township,Gloucester,2020,PSEG/ACE,78200195.00,103434669.00,137129191.00,1180234.00,319944289.00,PSEG/SJG
West Deptford township,Gloucester,2021,PSEG/ACE,78574973.00,106643796.00,108192423.00,1184752.00,294595944.00,PSEG/SJG
West Long Branch borough,Monmouth,2015,JCPL,29332443.00,52794741.00,NDA,252622.00,82379806.00,NJNG
West Long Branch borough,Monmouth,2016,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
West Long Branch borough,Monmouth,2017,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
West Long Branch borough,Monmouth,2018,JCPL,31284316.00,53166645.00,NDA,255870.00,84706831.00,NJNG
West Long Branch borough,Monmouth,2019,JCPL,28645159.00,51357910.00,NDA,255720.00,80258789.00,NJNG
West Long Branch borough,Monmouth,2020,JCPL,29605310.00,44017056.00,NDA,255932.00,73878298.00,NJNG
West Long Branch borough,Monmouth,2021,JCPL,30823619.00,46807776.00,NDA,255720.00,77887115.00,NJNG
West Milford township,Passaic,2015,RECO/JCPL,96274024.00,42989814.00,2897559.00,42603.00,142204000.00,PSEG
West Milford township,Passaic,2016,RECO/JCPL,78794993.00,29781979.00,NDA,NDA,108576972.00,PSEG
West Milford township,Passaic,2017,RECO/JCPL,75925247.00,29255531.00,NDA,1060532.00,106241310.00,PSEG
West Milford township,Passaic,2018,RECO/JCPL,96506753.00,38069504.00,2884125.00,1104901.00,138565283.00,PSEG
West Milford township,Passaic,2019,RECO/JCPL,91751440.00,35966969.00,3084239.00,1122061.00,131924709.00,PSEG
West Milford township,Passaic,2020,RECO/JCPL,95496064.00,35909158.00,3454080.00,1140763.00,136000065.00,PSEG
West Milford township,Passaic,2021,RECO/JCPL,96410823.00,34451771.00,3474820.00,1140056.00,135477470.00,PSEG
West New York town,Hudson,2015,PSEG,88665968.00,102885329.00,2103769.00,3097592.00,196752658.00,PSEG
West New York town,Hudson,2016,PSEG,89644174.00,101715784.00,1945018.00,3126673.00,196431649.00,PSEG
West New York town,Hudson,2017,PSEG,86821399.00,99562101.00,1830560.00,3136743.00,191350803.00,PSEG
West New York town,Hudson,2018,PSEG,91698145.00,102921298.00,1835951.00,3217260.00,199672654.00,PSEG
West New York town,Hudson,2019,PSEG,88235554.00,97941118.00,1650309.00,3196718.00,191023699.00,PSEG
West New York town,Hudson,2020,PSEG,90720469.00,91477594.00,1364640.00,3195504.00,186758207.00,PSEG
West New York town,Hudson,2021,PSEG,89737745.00,93315311.00,1513853.00,3149480.00,187716389.00,PSEG
West Orange township,Essex,2015,PSEG,142983262.00,156412459.00,7498739.00,3229546.00,310124006.00,PSEG
West Orange township,Essex,2016,PSEG,141384377.00,151648330.00,6337690.00,3476317.00,302846714.00,PSEG
West Orange township,Essex,2017,PSEG,137418438.00,144175930.00,5664143.00,3021211.00,290279722.00,PSEG
West Orange township,Essex,2018,PSEG,144262214.00,150459737.00,5316232.00,3319077.00,303357260.00,PSEG
West Orange township,Essex,2019,PSEG,135378817.00,151282174.00,5024987.00,3491758.00,295177736.00,PSEG
West Orange township,Essex,2020,PSEG,142902481.00,143623929.00,4418543.00,3113496.00,294058449.00,PSEG
West Orange township,Essex,2021,PSEG,144659741.00,140528715.00,4344475.00,3317252.00,292850183.00,PSEG
West Wildwood borough,Cape May,2015,ACE,3562345.00,382431.00,NDA,67327.00,4012103.00,SJG
West Wildwood borough,Cape May,2016,ACE,3588888.00,397637.00,NDA,67327.00,4053852.00,SJG
West Wildwood borough,Cape May,2017,ACE,3242332.00,389806.00,NDA,67327.00,3699465.00,SJG
West Wildwood borough,Cape May,2018,ACE,3714684.00,426381.00,NDA,67327.00,4208392.00,SJG
West Wildwood borough,Cape May,2019,ACE,NDA,NDA,NDA,NDA,0.00,SJG
West Wildwood borough,Cape May,2020,ACE,3856824.00,406770.00,NDA,66320.00,4329914.00,SJG
West Wildwood borough,Cape May,2021,ACE,4002939.00,432716.00,NDA,66321.00,4501976.00,SJG
West Windsor township,Mercer,2015,PSEG/JCPL,93969279.00,234325495.00,1575371.00,2178599.00,332048744.00,PSEG
West Windsor township,Mercer,2016,PSEG/JCPL,81612218.00,214805551.00,1323489.00,1975205.00,299716463.00,PSEG
West Windsor township,Mercer,2017,PSEG/JCPL,78045599.00,203715512.00,1321096.00,1900889.00,284983096.00,PSEG
West Windsor township,Mercer,2018,PSEG/JCPL,92584889.00,217339500.00,1208108.00,2055309.00,313187806.00,PSEG
West Windsor township,Mercer,2019,PSEG/JCPL,90109805.00,211439153.00,15795840.00,2418323.00,319763121.00,PSEG
West Windsor township,Mercer,2020,PSEG/JCPL,94056481.00,186813156.00,102328632.00,2172038.00,385370307.00,PSEG
West Windsor township,Mercer,2021,PSEG/JCPL,94277067.00,174472530.00,83844119.00,2265400.00,354859116.00,PSEG
Westampton township,Burlington,2015,PSEG,35632723.00,66890680.00,7967280.00,548406.00,111039089.00,PSEG
Westampton township,Burlington,2016,PSEG,34409308.00,65430679.00,7820210.00,542522.00,108202719.00,PSEG
Westampton township,Burlington,2017,PSEG,33163167.00,69089937.00,7595449.00,449771.00,110298324.00,PSEG
Westampton township,Burlington,2018,PSEG,35558592.00,76684089.00,5579446.00,559209.00,118381336.00,PSEG
Westampton township,Burlington,2019,PSEG,34261405.00,76852088.00,5161570.00,571962.00,116847025.00,PSEG
Westampton township,Burlington,2020,PSEG,33591661.00,72568668.00,4704329.00,574130.00,111438788.00,PSEG
Westampton township,Burlington,2021,PSEG,34120212.00,72294057.00,4009535.00,562675.00,110986479.00,PSEG
Westfield town,Union,2015,PSEG,114910096.00,60038379.00,1188924.00,1846664.00,177984063.00,ETG
Westfield town,Union,2016,PSEG,114330295.00,57599518.00,1294798.00,1823349.00,175047960.00,ETG
Westfield town,Union,2017,PSEG,112701042.00,55331307.00,1111712.00,1809667.00,170953728.00,ETG
Westfield town,Union,2018,PSEG,115710629.00,55841639.00,1159507.00,1866656.00,174578431.00,ETG
Westfield town,Union,2019,PSEG,110971804.00,53162069.00,1144734.00,1930977.00,167209584.00,ETG
Westfield town,Union,2020,PSEG,116786732.00,47889422.00,936070.00,2033747.00,167645971.00,ETG
Westfield town,Union,2021,PSEG,116569751.00,49602370.00,1008640.00,2016492.00,169197253.00,ETG
Westville borough,Gloucester,2015,PSEG,13787575.00,7148701.00,312414.00,287635.00,21536325.00,PSEG
Westville borough,Gloucester,2016,PSEG,13741031.00,6906989.00,256987.00,264522.00,21169529.00,PSEG
Westville borough,Gloucester,2017,PSEG,12706959.00,6824480.00,211194.00,217655.00,19960288.00,PSEG
Westville borough,Gloucester,2018,PSEG,13640643.00,7248725.00,418679.00,220567.00,21528614.00,PSEG
Westville borough,Gloucester,2019,PSEG,13295391.00,7544140.00,290236.00,237993.00,21367760.00,PSEG
Westville borough,Gloucester,2020,PSEG,13650102.00,6537061.00,282203.00,258872.00,20728238.00,PSEG
Westville borough,Gloucester,2021,PSEG,13791845.00,6991677.00,195183.00,259973.00,21238678.00,PSEG
Westwood borough,Bergen,2015,PSEG,35482791.00,39581187.00,1130806.00,782977.00,76977761.00,PSEG
Westwood borough,Bergen,2016,PSEG,35177347.00,37233650.00,768906.00,783368.00,73963271.00,PSEG
Westwood borough,Bergen,2017,PSEG,33373110.00,36788027.00,711669.00,774430.00,71647236.00,PSEG
Westwood borough,Bergen,2018,PSEG,35701883.00,35473418.00,701507.00,805187.00,72681995.00,PSEG
Westwood borough,Bergen,2019,PSEG,33838700.00,35890599.00,624923.00,846902.00,71201124.00,PSEG
Westwood borough,Bergen,2020,PSEG,35063892.00,32816537.00,757821.00,847101.00,69485351.00,PSEG
Westwood borough,Bergen,2021,PSEG,34345180.00,34193624.00,702103.00,863623.00,70104530.00,PSEG
Weymouth township,Atlantic,2015,ACE,11635330.00,2155337.00,31080.00,56113.00,13877860.00,SJG
Weymouth township,Atlantic,2016,ACE,11012544.00,2286358.00,41240.00,56113.00,13396255.00,SJG
Weymouth township,Atlantic,2017,ACE,10532897.00,2195412.00,35680.00,56113.00,12820102.00,SJG
Weymouth township,Atlantic,2018,ACE,11352337.00,2304410.00,32400.00,56113.00,13745260.00,SJG
Weymouth township,Atlantic,2019,ACE,10916380.00,2165056.00,34160.00,56115.00,13171711.00,SJG
Weymouth township,Atlantic,2020,ACE,10934301.00,1915107.00,35040.00,56113.00,12940561.00,SJG
Weymouth township,Atlantic,2021,ACE,11057222.00,1930636.00,33720.00,56112.00,13077690.00,SJG
Wharton borough,Morris,2015,JCPL,21909385.00,50757069.00,18693170.00,144276.00,91503900.00,NJNG
Wharton borough,Morris,2016,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Wharton borough,Morris,2017,JCPL,NDA,NDA,NDA,NDA,NDA,NJNG
Wharton borough,Morris,2018,JCPL,21864586.00,38405059.00,26648571.00,143424.00,87061640.00,NJNG
Wharton borough,Morris,2019,JCPL,21041159.00,36549619.00,20885190.00,143484.00,78619452.00,NJNG
Wharton borough,Morris,2020,JCPL,21473134.00,33714419.00,13268380.00,143484.00,68599417.00,NJNG
Wharton borough,Morris,2021,JCPL,21588243.00,34233406.00,24289983.00,142644.00,80254276.00,NJNG
White township,Warren,2015,JCPL,20143034.00,13506656.00,3885606.00,31788.00,37567084.00,ETG
White township,Warren,2016,JCPL,NDA,NDA,NDA,NDA,NDA,ETG
White township,Warren,2017,JCPL,NDA,NDA,NDA,NDA,NDA,ETG
White township,Warren,2018,JCPL,19463412.00,11863284.00,3818109.00,31956.00,35176761.00,ETG
White township,Warren,2019,JCPL,18928801.00,11081554.00,1988376.00,32244.00,32030975.00,ETG
White township,Warren,2020,JCPL,19262234.00,9696021.00,1542174.00,32616.00,30533045.00,ETG
White township,Warren,2021,JCPL,19632146.00,9102160.00,1524220.00,32616.00,30291142.00,ETG
Wildwood city,Cape May,2015,ACE,36607082.00,60839629.00,29861.00,932850.00,98409422.00,SJG
Wildwood city,Cape May,2016,ACE,35652338.00,57729995.00,26033.00,932171.00,94340537.00,SJG
Wildwood city,Cape May,2017,ACE,33929047.00,55272244.00,24192.00,924251.00,90149734.00,SJG
Wildwood city,Cape May,2018,ACE,37942524.00,55827786.00,2223517.00,927235.00,96921062.00,SJG
Wildwood city,Cape May,2019,ACE,36292864.00,53053968.00,2151109.00,913074.00,92411015.00,SJG
Wildwood city,Cape May,2020,ACE,36102884.00,45594234.00,1305066.00,850973.00,83853157.00,SJG
Wildwood city,Cape May,2021,ACE,37929150.00,52665460.00,7268.00,836964.00,91438842.00,SJG
Wildwood Crest Borough,Cape May,2015,ACE,31894976.00,31460803.00,NDA,510608.00,63866387.00,SJG
Wildwood Crest Borough,Cape May,2016,ACE,30950298.00,24759201.00,NDA,510184.00,56219683.00,SJG
Wildwood Crest Borough,Cape May,2017,ACE,28802780.00,23277675.00,NDA,515195.00,52595650.00,SJG
Wildwood Crest Borough,Cape May,2018,ACE,32044539.00,54378673.00,NDA,515176.00,86938388.00,SJG
Wildwood Crest Borough,Cape May,2019,ACE,30178466.00,23101048.00,NDA,516896.00,53796410.00,SJG
Wildwood Crest Borough,Cape May,2020,ACE,30810241.00,19123259.00,NDA,524695.00,50458195.00,SJG
Wildwood Crest Borough,Cape May,2021,ACE,31044455.00,21103753.00,NDA,525236.00,52673444.00,SJG
Willingboro township,Burlington,2015,PSEG,100115288.00,56494384.00,2460789.00,2173494.00,161243955.00,PSEG
Willingboro township,Burlington,2016,PSEG,98958271.00,53540538.00,1303950.00,2159212.00,155961971.00,PSEG
Willingboro township,Burlington,2017,PSEG,92923152.00,53433293.00,1850779.00,2241592.00,150448816.00,PSEG
Willingboro township,Burlington,2018,PSEG,97330270.00,52488115.00,1129985.00,2153602.00,153101972.00,PSEG
Willingboro township,Burlington,2019,PSEG,92256687.00,49934109.00,1056730.00,2153881.00,145401407.00,PSEG
Willingboro township,Burlington,2020,PSEG,94875741.00,47368438.00,1112041.00,2137944.00,145494164.00,PSEG
Willingboro township,Burlington,2021,PSEG,96346464.00,45186781.00,1136349.00,2145372.00,144814966.00,PSEG
Winfield township,Union,2015,PSEG,4070977.00,399083.00,NDA,83237.00,4553297.00,ETG
Winfield township,Union,2016,PSEG,4098382.00,377292.00,NDA,76195.00,4551869.00,ETG
Winfield township,Union,2017,PSEG,3923283.00,469749.00,NDA,70017.00,4463049.00,ETG
Winfield township,Union,2018,PSEG,4095423.00,437249.00,NDA,76363.00,4609035.00,ETG
Winfield township,Union,2019,PSEG,3945696.00,405466.00,NDA,76365.00,4427527.00,ETG
Winfield township,Union,2020,PSEG,3982542.00,313985.00,NDA,76340.00,4372867.00,ETG
Winfield township,Union,2021,PSEG,3992156.00,342459.00,NDA,76800.00,4411415.00,ETG
Winslow township,Camden,2015,ACE,143879895.00,80930515.00,21854653.00,1241812.00,247906875.00,SJG
Winslow township,Camden,2016,ACE,137319541.00,78641597.00,15963119.00,1244418.00,233168675.00,SJG
Winslow township,Camden,2017,ACE,126713637.00,72842655.00,15224974.00,1248325.00,216029591.00,SJG
Winslow township,Camden,2018,ACE,134809778.00,76988052.00,16312286.00,1250924.00,229361040.00,SJG
Winslow township,Camden,2019,ACE,128723728.00,73534127.00,15978251.00,1249389.00,219485495.00,SJG
Winslow township,Camden,2020,ACE,132491144.00,68283721.00,15949832.00,1250215.00,217974912.00,SJG
Winslow township,Camden,2021,ACE,133660275.00,88826950.00,14786740.00,1250891.00,238524856.00,SJG
Woodbine borough,Cape May,2015,ACE,10942852.00,14854364.00,1317241.00,139874.00,27254331.00,SJG
Woodbine borough,Cape May,2016,ACE,10431334.00,14965586.00,1761855.00,139874.00,27298649.00,SJG
Woodbine borough,Cape May,2017,ACE,9828626.00,14604764.00,1766133.00,139874.00,26339397.00,SJG
Woodbine borough,Cape May,2018,ACE,10471414.00,14516949.00,1725043.00,139874.00,26853280.00,SJG
Woodbine borough,Cape May,2019,ACE,9968731.00,13910192.00,1731309.00,139872.00,25750104.00,SJG
Woodbine borough,Cape May,2020,ACE,10316555.00,13987096.00,1783107.00,175239.00,26261997.00,SJG
Woodbine borough,Cape May,2021,ACE,10690802.00,13528294.00,1814909.00,183537.00,26217542.00,SJG
Woodbridge Township,Middlesex,2015,PSEG,259678157.00,471661504.00,152403135.00,6469039.00,890211835.00,ETG/PSEG
Woodbridge Township,Middlesex,2016,PSEG,258954312.00,442523800.00,142296863.00,5600662.00,849375637.00,ETG/PSEG
Woodbridge Township,Middlesex,2017,PSEG,246013911.00,460493124.00,120222847.00,4136735.00,830866617.00,ETG/PSEG
Woodbridge Township,Middlesex,2018,PSEG,259349743.00,443938289.00,165430555.00,6835554.00,875554141.00,ETG/PSEG
Woodbridge Township,Middlesex,2019,PSEG,246830767.00,420259166.00,153040830.00,6427324.00,826558087.00,ETG/PSEG
Woodbridge Township,Middlesex,2020,PSEG,259015843.00,392512306.00,164612775.00,6466441.00,822607365.00,ETG/PSEG
Woodbridge Township,Middlesex,2021,PSEG,262520386.00,388255509.00,157849494.00,6483627.00,815109016.00,ETG/PSEG
Woodbury city,Gloucester,2015,PSEG,32098691.00,55483047.00,2494576.00,874476.00,90950790.00,PSEG/SJG
Woodbury city,Gloucester,2016,PSEG,31663975.00,52973767.00,2428637.00,872768.00,87939147.00,PSEG/SJG
Woodbury city,Gloucester,2017,PSEG,30286465.00,52228407.00,2308401.00,744767.00,85568040.00,PSEG/SJG
Woodbury city,Gloucester,2018,PSEG,32132278.00,54626764.00,2437286.00,722687.00,89919015.00,PSEG/SJG
Woodbury city,Gloucester,2019,PSEG,31226823.00,52562187.00,2286398.00,873746.00,86949154.00,PSEG/SJG
Woodbury city,Gloucester,2020,PSEG,32168470.00,44580529.00,2232434.00,865252.00,79846685.00,PSEG/SJG
Woodbury city,Gloucester,2021,PSEG,32790945.00,44297641.00,1970598.00,870655.00,79929839.00,PSEG/SJG
Woodbury Heights borough,Gloucester,2015,PSEG,11677187.00,8904803.00,303569.00,202081.00,21087640.00,PSEG/SJG
Woodbury Heights borough,Gloucester,2016,PSEG,11738029.00,8818009.00,312952.00,200258.00,21069248.00,PSEG/SJG
Woodbury Heights borough,Gloucester,2017,PSEG,10964933.00,8487885.00,335966.00,199202.00,19987986.00,PSEG/SJG
Woodbury Heights borough,Gloucester,2018,PSEG,11699390.00,8148993.00,342247.00,195618.00,20386248.00,PSEG/SJG
Woodbury Heights borough,Gloucester,2019,PSEG,11428493.00,7920675.00,399002.00,188679.00,19936849.00,PSEG/SJG
Woodbury Heights borough,Gloucester,2020,PSEG,11354664.00,7010773.00,311720.00,190511.00,18867668.00,PSEG/SJG
Woodbury Heights borough,Gloucester,2021,PSEG,11498458.00,7576512.00,324939.00,190667.00,19590576.00,PSEG/SJG
Woodcliff Lake borough,Bergen,2015,PSEG,28191274.00,61405031.00,7354847.00,518114.00,97469266.00,PSEG
Woodcliff Lake borough,Bergen,2016,PSEG,27749448.00,54680328.00,6939355.00,514405.00,89883536.00,PSEG
Woodcliff Lake borough,Bergen,2017,PSEG,25778820.00,51296484.00,7233764.00,516449.00,84825517.00,PSEG
Woodcliff Lake borough,Bergen,2018,PSEG,27221149.00,54080557.00,4309638.00,481260.00,86092604.00,PSEG
Woodcliff Lake borough,Bergen,2019,PSEG,25807828.00,57903842.00,311882.00,522179.00,84545731.00,PSEG
Woodcliff Lake borough,Bergen,2020,PSEG,28055026.00,47965185.00,301035.00,528749.00,76849995.00,PSEG
